"Scenario","Variable","Region","Sector","Units","2025","2026","2027","2028","2029","2030"
"S01","OUP","PAK","CNS","Percentage Deviation",-0.011430748855723,-0.102115374355349,-0.199075764999801,-0.256869525009595,-0.269361392406819,-0.0462521551755302
"S01","OUP","BGD","CNS","Percentage Deviation",0.0032186326947459,0.0037302492314373,-0.0014101633261654,0.0015899979435741,0.000307320509596,0.0001125725172191
"S01","OUP","LKA","CNS","Percentage Deviation",-0.0009153483482183,-0.0116649164972782,-0.0060182323527891,-0.0026556517796039,-0.0015150750727555,-0.0004027227166969
"S01","OUP","ROA","CNS","Percentage Deviation",-0.0048771185868213,-0.0485321195574095,-0.0162266324328475,0.0158244888340819,0.0236110633207831,0.0243984824137788
"S01","OUP","LAM","CNS","Percentage Deviation",0.0029116100430882,0.0030697069578034,0.0049145989645227,0.0010995597023333,-0.0017455741789907,-0.0021202101902928
"S01","OUP","AFR","CNS","Percentage Deviation",0.0024078897637114,-0.0095150319715298,-0.0013345857881153,0.0037239573070558,0.0030220542633019,0.0027391475525995
"S01","OUP","MEN","CNS","Percentage Deviation",0.0060181447100183,0.0056674443161819,0.0016467296643174,-0.0012839515630581,-0.0035210113819906,-0.0038566964930209
"S01","OUP","ROW","CNS","Percentage Deviation",3.93875351667e-05,-0.0076774112857336,0.0008949003706737,0.0006109971109058,-0.0008397348745914,-0.0007858148077688
"S01","OUP","USA","MIN","Percentage Deviation",-0.0005121326423496,-0.0048269774281851,0.0030301965981083,0.0040915368948458,0.0018515679991893,0.0013490102471758
"S01","OUP","JPN","MIN","Percentage Deviation",-0.0141610975554096,-0.0784206281266742,-0.0037591694232453,0.0186730130223189,0.0181155731467264,0.0146701580718833
"S01","OUP","EUW","MIN","Percentage Deviation",-0.0053882076083922,-0.0554940673523574,-0.0069242044617002,0.0120161785314155,0.0126336824471052,0.0100653611300183
"S01","OUP","AUS","MIN","Percentage Deviation",-0.00526166259045,-0.0323168856316558,0.0020078510754917,0.0091196437196128,0.0073643303623028,0.004998562844527
"S01","OUP","KOR","MIN","Percentage Deviation",-0.0098822537502929,-0.0733104216870006,-0.0123896187792183,0.0196233504218268,0.0241514263658038,0.021286259119413
"S01","OUP","ADV","MIN","Percentage Deviation",-0.009008175328884,-0.031249458559679,0.0018681737079751,0.0128978957710135,0.0118864759065085,0.0092085605780667
"S01","OUP","CHN","MIN","Percentage Deviation",-0.0027030498651159,-0.0352034756059494,0.0037442347191385,0.0110639108481303,0.0076404216156289,0.0047221286242571
"S01","OUP","IND","MIN","Percentage Deviation",-0.0042749503251671,-0.131604903123228,-0.0138212110264879,0.0186840452061521,0.0217042597634443,0.0169784282092023
"S01","OUP","IDN","MIN","Percentage Deviation",-0.0010972273182253,-0.0086775544553608,0.0025839559011587,0.0051412137394458,0.0038482697944042,0.0025595147855162
"S01","OUP","PHL","MIN","Percentage Deviation",-0.0009930040431594,-0.0396737526712654,-0.0083617573088501,0.0016500610116488,0.0021959494179935,0.002594720660265
"S01","OUP","VNM","MIN","Percentage Deviation",0.0019609773892038,-0.101783564441393,-0.0082470147872993,0.0075056968999343,0.008763143416024,0.0078308357946089
"S01","OUP","THA","MIN","Percentage Deviation",-0.0048514198537908,-0.0561456291721552,-0.0137054175736395,0.009069821269847,0.0119499775614429,0.0119591457301116
"S01","OUP","MYS","MIN","Percentage Deviation",-0.0008988290543299,-0.0337478603242292,0.0013143770178692,0.0051021420542696,0.0030603865041279,0.001692578749779
"S01","OUP","PAK","MIN","Percentage Deviation",-0.0016792044404079,-0.0141801771101013,-0.0042709880575198,-0.0010355319785327,-0.0015083155838536,-0.0023560816776569
"S01","OUP","BGD","MIN","Percentage Deviation",0.0022969031751474,-0.0095344867045655,-0.0021584675071185,0.0009766912766107,-4.35626587136e-05,-0.0001598668397662
"S01","OUP","LKA","MIN","Percentage Deviation",-0.0005551626035882,-0.0101013592559762,-0.0052167502415545,-0.0025517590897417,-0.0017766439093125,-0.0008788531232873
"S01","OUP","ROA","MIN","Percentage Deviation",0.001991747556862,-0.049275440933283,-0.0032636327651714,0.0044536855819066,0.0040776144616173,0.0032627701832544
"S01","OUP","LAM","MIN","Percentage Deviation",-0.0112911777243263,-0.0403801715927021,0.0018196039155871,0.0137543844700661,0.0127110241149309,0.009957262102489
"S01","OUP","AFR","MIN","Percentage Deviation",-0.0054035302387567,-0.0340555395282216,-0.0012931648923131,0.0061373029760725,0.0045194663512715,0.0025551477318642
"S01","OUP","MEN","MIN","Percentage Deviation",-0.0069175961123547,-0.0326864175290709,-0.001396154149913,0.0036625609257879,0.0023896450955352,0.0008847455219119
"S01","OUP","ROW","MIN","Percentage Deviation",-0.0039520381941882,-0.0155066980819574,0.0017506964068881,0.009909890816262,0.0081443266571224,0.0058374764986047
"S01","OUP","USA","AGR","Percentage Deviation",0.0023312163949241,-0.0439945998334301,-8.12983074194e-05,0.0023013566627039,0.0014928921326929,0.0012158886189884
"S01","OUP","JPN","AGR","Percentage Deviation",0.0067211490174968,-0.153187927879084,-0.0018778512045348,0.0078204477903077,0.0052287158556208,0.0039466758296136
"S01","OUP","EUW","AGR","Percentage Deviation",0.0059334374479914,-0.10673330814126,-0.0052538570594396,0.0080055152794412,0.005539518553932,0.0036500711579013
"S01","OUP","AUS","AGR","Percentage Deviation",0.0021554634730858,-0.0739060161712879,0.0016333173308514,0.0056938997245792,0.0031715951599898,0.0017619139399239
"S01","OUP","KOR","AGR","Percentage Deviation",0.0073637516469605,-0.198393840820166,-0.0114284958413147,0.0043733645603394,0.003178200383136,0.0021353748910879
"S01","OUP","ADV","AGR","Percentage Deviation",-0.0014439810666844,-0.0590053424999515,0.0011753333830411,0.0064661000527488,0.0045118088941587,0.0031333775887488
"S01","OUP","CHN","AGR","Percentage Deviation",0.0068642910824313,-0.0701993672388768,0.0015005170563853,0.0073526015890391,0.003509649100164,0.0016550219362754
"S01","OUP","IND","AGR","Percentage Deviation",0.0183178418242891,-0.127460728171369,-0.0158597632822,0.0239109401113602,0.019590190226082,0.0112431741399854
"S01","OUP","IDN","AGR","Percentage Deviation",0.0066389514294052,-0.0283818096521005,0.0090496300386489,0.0031859501818721,0.0002312793958126,-0.0005568878326145
"S01","OUP","PHL","AGR","Percentage Deviation",0.0100948481545737,-0.0560939829097884,0.0057043906161791,0.003339171872252,0.00117847601524,0.000949474297296
"S01","OUP","VNM","AGR","Percentage Deviation",0.0096804515815396,-0.0913689329135381,0.0038071977701337,0.0109450630943586,0.0067166980696864,0.0039456413127859
"S01","OUP","THA","AGR","Percentage Deviation",0.0143923727957684,-0.147457473976587,-0.0121992573112517,0.0056604753904343,0.0034310026867157,0.002346509458917
"S01","OUP","MYS","AGR","Percentage Deviation",0.0033470971790628,-0.0408408960047013,0.0011543694633742,0.0046811964859783,0.0021686287792644,0.0010070633399195
"S01","OUP","PAK","AGR","Percentage Deviation",0.0134978411671538,-0.0610684492883817,0.0097717924465668,0.0140281898526995,0.0065149533187592,0.002736672723036
"S01","OUP","BGD","AGR","Percentage Deviation",0.0053183384062683,-0.0414552049642469,0.0005926004685852,0.0026783388419105,0.0009175882471624,0.0003360034576572
"S01","OUP","LKA","AGR","Percentage Deviation",0.0036867599662926,-0.0091511446457582,0.0003863181208041,0.0003447047019156,-0.0004052006863486,-0.0005498626657108
"S01","OUP","ROA","AGR","Percentage Deviation",0.0121296464576481,-0.134060013142401,-0.0047147854345231,0.0046070922915309,0.0032905217528523,0.0032093804346101
"S01","OUP","LAM","AGR","Percentage Deviation",0.0002341135077577,-0.042187644496694,0.0019104343629062,0.0052266824054348,0.0031171776289529,0.0019779443261037
"S01","OUP","AFR","AGR","Percentage Deviation",0.0060543496625876,-0.0331156262804444,0.0021546397509509,0.0020336390032849,-0.0001668830053592,-0.0008178880143483
"S01","OUP","MEN","AGR","Percentage Deviation",-0.0006678664962734,-0.0101987222426159,-0.0024988525429537,-0.0006730476083017,-0.0017199883657781,-0.0017236755601835
"S01","OUP","ROW","AGR","Percentage Deviation",0.0035755674024029,-0.0490087654200555,-0.0013975700309699,0.0018619446270129,0.0001925102053102,-0.0001318975551667
"S01","OUP","USA","DMA","Percentage Deviation",-0.0007324414663779,-0.0122283922513566,0.0011569245879972,0.0037753401763929,0.0023528506785109,0.0021034893429306
"S01","OUP","JPN","DMA","Percentage Deviation",-0.0022486279302125,-0.0353221948903082,-0.0040649730159492,0.0091495845350176,0.0090970219050135,0.0080063362216221
"S01","OUP","EUW","DMA","Percentage Deviation",-0.0032878063403352,-0.0350127218328722,-0.0069080122702347,0.0097197125292325,0.0101054700899939,0.0085262699170086
"S01","OUP","AUS","DMA","Percentage Deviation",0.0005788371429283,-0.0194918951808676,0.0058253606194825,0.0070302286228952,0.0023971265475708,-0.0003210019806299
"S01","OUP","KOR","DMA","Percentage Deviation",0.0040073841869992,-0.0319855473170816,-0.007218252507557,0.0068122537714599,0.0070144333381261,0.0064407427263991
"S01","OUP","ADV","DMA","Percentage Deviation",-0.0016172242825241,-0.0158987771216146,0.0029119268885935,0.0049538227800294,0.0021982402726772,0.0012452323138401
"S01","OUP","CHN","DMA","Percentage Deviation",-0.0016048391935031,-0.0365837879877762,0.0015623180609436,0.0084692761432859,0.0067383909246432,0.0049704476118295
"S01","OUP","IND","DMA","Percentage Deviation",-0.0049933544924774,-0.118824670782647,-0.0166391041118263,0.0135840346944249,0.0182715282562862,0.0158857158124803
"S01","OUP","IDN","DMA","Percentage Deviation",0.0026052972235791,-0.0097769163067918,-0.0007824894624919,0.0020944858274419,0.0011825774116181,0.0011133713141431
"S01","OUP","PHL","DMA","Percentage Deviation",-0.0005030571585074,-0.0285212472651786,-0.0091302588326458,0.0010858081961773,0.0024939002057023,0.0034123578745993
"S01","OUP","VNM","DMA","Percentage Deviation",0.0015862523138344,-0.0350773109711877,-0.0063741846346499,0.0076906172315816,0.0083150750614491,0.0071038255932576
"S01","OUP","THA","DMA","Percentage Deviation",-0.002852950540766,-0.0324090062126414,-0.0107168296056281,0.0051696376681454,0.0075858754782443,0.0082288296459065
"S01","OUP","MYS","DMA","Percentage Deviation",-0.0017481379730233,-0.0157641068414871,-0.0001370017739366,0.0047177672693799,0.003697812813197,0.0026741295743093
"S01","OUP","PAK","DMA","Percentage Deviation",-0.0037222484802424,-0.0924365946419314,-0.0530810937800275,-0.0342502284576662,-0.0290704898939675,-0.0123547482433817
"S01","OUP","BGD","DMA","Percentage Deviation",0.0029496614523783,-0.0038209717130422,-0.0030087673009715,0.000417027334465,-0.0007010927426943,-0.0005711984719547
"S01","OUP","LKA","DMA","Percentage Deviation",-0.0015564221893083,-0.0150578743433383,-0.0081090263780892,-0.0040090566170159,-0.0021973223344962,-0.000458626164912
"S01","OUP","ROA","DMA","Percentage Deviation",0.0005439208106361,-0.0272649888270249,-0.0057888137266926,0.0057134765317324,0.00708699203531,0.0069594100866599
"S01","OUP","LAM","DMA","Percentage Deviation",-0.0007813974228665,-0.0135738508595273,0.002955500396884,0.0036228815023964,0.0014355203376448,0.0008452919644242
"S01","OUP","AFR","DMA","Percentage Deviation",0.0003812721347529,-0.0202273329475755,-0.0023260992790708,0.0034016666957459,0.0028668179331559,0.0024974415388179
"S01","OUP","MEN","DMA","Percentage Deviation",0.0020907321180763,-0.0016402021601691,0.0009728671060749,5.85108588691e-05,-0.0017604437490992,-0.0024004538193179
"S01","OUP","ROW","DMA","Percentage Deviation",-0.0021468311862116,-0.0274808260975812,-0.0015803865129449,0.0033105648480136,0.0024186630035672,0.0021133241187909
"S01","OUP","USA","NMA","Percentage Deviation",0.0030684123073943,-0.0399332722839096,-0.0005768801988659,0.0009333514049414,0.0001947686372183,0.0002918487156167
"S01","OUP","JPN","NMA","Percentage Deviation",0.0059468808717433,-0.169013225482673,-0.0023904667569075,0.0062211544034074,0.0042105487405575,0.0032812451285613
"S01","OUP","EUW","NMA","Percentage Deviation",0.0046096608649293,-0.0959519575961965,-0.0048814103349448,0.0058829361191171,0.0040808379137891,0.0027808115176109
"S01","OUP","AUS","NMA","Percentage Deviation",0.0017283829482961,-0.0497672032654828,0.0029526668728685,0.0060638578257777,0.0022842139979273,0.0004221781448432
"S01","OUP","KOR","NMA","Percentage Deviation",0.0108413358835824,-0.312898480468937,-0.0105151645702017,0.0035185149775518,0.0023863476697139,0.0023838735460524
"S01","OUP","ADV","NMA","Percentage Deviation",0.0001190992206856,-0.0383512722669455,0.0006617190324576,0.0036365469334054,0.0019112301881785,0.0011953169987367
"S01","OUP","CHN","NMA","Percentage Deviation",0.0058311995004168,-0.077852951810653,0.0014066968548221,0.0073074511259152,0.0043257479814818,0.0026951226830052
"S01","OUP","IND","NMA","Percentage Deviation",0.0161429772004285,-0.150561031373242,-0.013503583351504,0.0139826979607571,0.0118256928009153,0.0076066210103809
"S01","OUP","IDN","NMA","Percentage Deviation",0.0046360475573382,-0.0274975886093154,0.0070583449898853,0.0025602971000627,8.31187784378e-05,-0.0007941999707772
"S01","OUP","PHL","NMA","Percentage Deviation",0.0087341001311803,-0.0632674351381368,0.0055466874497645,0.0015421477980393,-0.0001159055410871,1.64243356693e-05
"S01","OUP","VNM","NMA","Percentage Deviation",0.0089667684514128,-0.0779276767693071,0.0006315307555127,0.006726538209989,0.0038796571171895,0.0026093343184819
"S01","OUP","THA","NMA","Percentage Deviation",0.0120685727763581,-0.18863120194309,-0.0104160257785701,0.0019474278609266,0.0004501436960291,0.0002989013092813
"S01","OUP","MYS","NMA","Percentage Deviation",0.003682728076515,-0.0496916192409214,0.000480576061701,0.0030469034189018,0.0012665783308385,0.000545990882439
"S01","OUP","PAK","NMA","Percentage Deviation",0.0071746055631428,-0.0391639556832857,0.0046855795743816,0.0072195521389595,0.0030037565970753,0.0002778589963892
"S01","OUP","BGD","NMA","Percentage Deviation",0.0027862864868888,-0.0338714132037232,0.0010908270996479,0.0044566731320694,0.0024975146069472,0.0013467006371171
"S01","OUP","LKA","NMA","Percentage Deviation",0.0028593222684892,-0.0132373893178661,-0.0016100036417277,-0.0020650829290814,-0.0025487199928675,-0.0025295839378936
"S01","OUP","ROA","NMA","Percentage Deviation",0.0101292935731356,-0.173543511476337,-0.002140043592358,0.0023098062943872,0.0009040423778472,0.0011101725056806
"S01","OUP","LAM","NMA","Percentage Deviation",0.0014151050826694,-0.0279225226982094,0.0012261393650848,0.0031466461224428,0.0017141088639816,0.0011096856596282
"S01","OUP","AFR","NMA","Percentage Deviation",0.0069173954835966,-0.0379797522960801,0.0025236294910913,0.0025096871468788,0.0005213578709862,0.0001214304519381
"S01","OUP","MEN","NMA","Percentage Deviation",0.0001887795952227,-0.0204605349050535,-0.0013518671508228,-0.0004263210773847,-0.0016478306110956,-0.0018235365449981
"S01","OUP","ROW","NMA","Percentage Deviation",0.0030782574765853,-0.0499586369131388,-0.0015760125452347,0.0013400070214109,-1.13280325453e-05,-0.0002230592172525
"S01","OUP","USA","TRA","Percentage Deviation",0.0024891580085784,-0.156468457206205,-0.001578482739284,-0.0008629313791197,-0.0010079489384252,-6.33640738767e-05
"S01","OUP","JPN","TRA","Percentage Deviation",0.0027722229017035,-0.188560752705269,-0.0081868894672987,-2.05301031508e-05,-3.4701244989e-06,0.0012557909851552
"S01","OUP","EUW","TRA","Percentage Deviation",-0.0017643170768133,-0.331873280584993,-0.0130668744837359,0.0005962397733317,0.002439039112101,0.0033797199003649
"S01","OUP","AUS","TRA","Percentage Deviation",0.001064113847149,-0.130015494044477,0.0006352691577449,0.0015159325018166,-0.0009120744623448,-0.0015507758004629
"S01","OUP","KOR","TRA","Percentage Deviation",0.0034939888309715,-0.386032606857189,-0.0222776423963844,-0.0009838435261922,0.0020926177786817,0.0047557555402866
"S01","OUP","ADV","TRA","Percentage Deviation",0.0010077305237832,-0.0922171823732998,0.0020326439030161,0.0031733220547947,0.0013580469139018,0.0007635902157688
"S01","OUP","CHN","TRA","Percentage Deviation",0.0032279325154816,-0.132350288802374,-0.0015515533449917,0.0020370782898738,0.0004553687263709,0.0003330535698121
"S01","OUP","IND","TRA","Percentage Deviation",0.0056075676417189,-0.381649599636524,-0.0176606053399642,0.0137778150334222,0.0151013749648987,0.0115552242665906
"S01","OUP","IDN","TRA","Percentage Deviation",0.0057648191737814,-0.0673125668868901,0.0023649205191045,-0.0018320683670581,-0.0024865395510942,-0.0015728840384921
"S01","OUP","PHL","TRA","Percentage Deviation",0.0068992892851005,-0.253110199758055,-0.009033750544063,-0.012702096491457,-0.0101243152036634,-0.0053903861883642
"S01","OUP","VNM","TRA","Percentage Deviation",0.007048636856033,-0.364383341175423,-0.0037867268725345,0.0094305595356392,0.0094504980899135,0.008585688896634
"S01","OUP","THA","TRA","Percentage Deviation",0.0025046922418115,-0.434726263371787,-0.0246825831500708,-0.011490897312616,-0.0065154323058425,-0.0005955316017991
"S01","OUP","MYS","TRA","Percentage Deviation",0.0020489657920786,-0.162213738823724,-0.0011415034479434,0.0006302203201747,-0.0003692097709229,-4.89467305798e-05
"S01","OUP","PAK","TRA","Percentage Deviation",0.0057448392684067,-0.115616756546311,-0.0034386494911387,-0.0063601996974416,-0.006946277649178,-0.0054768110558268
"S01","OUP","BGD","TRA","Percentage Deviation",0.0037347406772748,-0.0518903499530543,-0.0005153127044411,0.0016134854135208,0.0003885928513636,0.0001364131022585
"S01","OUP","LKA","TRA","Percentage Deviation",0.0028046646550317,-0.0982620406560053,-0.0067385592691704,-0.0085879511661391,-0.0072299884844029,-0.0051531624512879
"S01","OUP","ROA","TRA","Percentage Deviation",0.0013622369414046,-0.215831970160152,-0.0196393264704775,-0.0048975912653515,0.0011696469268685,0.0056157600452078
"S01","OUP","LAM","TRA","Percentage Deviation",0.0012909601099897,-0.0832210939923028,0.0011768306442228,0.0019270780147629,0.0010289194269042,0.0010007887197183
"S01","OUP","AFR","TRA","Percentage Deviation",0.0046318586848226,-0.166946942304147,-0.0046493525473701,-0.0045360438526099,-0.0041567660550967,-0.0023162035912683
"S01","OUP","MEN","TRA","Percentage Deviation",0.001965251975089,-0.044397592396872,0.0002107188849632,-0.0010633361968493,-0.002405183036791,-0.0025462083214745
"S01","OUP","ROW","TRA","Percentage Deviation",0.0016404806072678,-0.108375922896353,-0.0028283846743693,-0.0029679235670987,-0.0032129536976178,-0.002037673080646
"S01","OUP","USA","SVC","Percentage Deviation",0.0010056056075847,-0.00634226959767,-5.17512510512e-05,0.0012975329686249,0.0005230962628389,0.0003348887146926
"S01","OUP","JPN","SVC","Percentage Deviation",0.0020618986600773,-0.025327267891917,-0.003519879529934,0.0025605863540168,0.0026094670053434,0.0028075753573553
"S01","OUP","EUW","SVC","Percentage Deviation",0.0017474817804564,-0.0251269263419007,-0.0057240750397147,0.0036650618365108,0.0039826246179819,0.0039117774157438
"S01","OUP","AUS","SVC","Percentage Deviation",-7.01468730546e-05,-0.013854067094965,0.002109395068528,0.0049892389240247,0.002618635115903,0.0010897437534574
"S01","OUP","KOR","SVC","Percentage Deviation",0.0052672329676318,-0.0531987705308601,-0.0137551562520599,0.0041902352560186,0.0071307692566691,0.0093309423773391
"S01","OUP","ADV","SVC","Percentage Deviation",5.30372754382e-05,-0.007118223802316,-3.90533521188e-05,0.0015566381038168,0.0003451862504944,-4.2909995557e-06
"S01","OUP","CHN","SVC","Percentage Deviation",0.0024644231573889,-0.0227807800081803,0.0002273222107219,0.004552995560303,0.0031567629322327,0.002444247437583
"S01","OUP","IND","SVC","Percentage Deviation",0.0068881667162346,-0.0455687153068984,-0.0145725219099724,0.0028747757032432,0.0055866922218817,0.0063344537185595
"S01","OUP","IDN","SVC","Percentage Deviation",0.0026376980749587,-0.0097352557523633,0.0022275759453905,0.0002446356742514,-0.0003014023240766,-0.0002803770929649
"S01","OUP","PHL","SVC","Percentage Deviation",0.0036536663874376,-0.0167456271970012,-0.0008986399478883,-0.001553662122622,-0.0013986156420898,-0.0008416655083998
"S01","OUP","VNM","SVC","Percentage Deviation",0.0045932279621574,-0.0382495452240228,-0.0007122585724217,0.0048395800776424,0.0044481968908938,0.0041290322792431
"S01","OUP","THA","SVC","Percentage Deviation",0.0044651264856865,-0.030047195342553,-0.0116265416328809,-0.0025375531575778,-0.000771001451183,0.0012903136766385
"S01","OUP","MYS","SVC","Percentage Deviation",0.0013481702218376,-0.0145418130557018,-0.0004564394185946,0.0017447697916451,0.0010265849010427,0.0008017674695049
"S01","OUP","PAK","SVC","Percentage Deviation",0.0016438702142851,-0.0090840784848889,-0.0024000154891013,-0.002645595121209,-0.003049612015471,-0.0031259719909249
"S01","OUP","BGD","SVC","Percentage Deviation",0.002762063993611,-0.0110368249198634,-0.0004538958375488,0.001710826350565,0.0008888392858175,0.0007227286761058
"S01","OUP","LKA","SVC","Percentage Deviation",0.0018209833098304,-0.007524732262254,-0.0020032736720355,-0.0019512643711916,-0.0016514179285165,-0.0011845478436467
"S01","OUP","ROA","SVC","Percentage Deviation",0.0059517871446646,-0.0247756828427592,-0.0051361816571505,-0.0008518166862759,2.18282180109e-05,0.0014736089645861
"S01","OUP","LAM","SVC","Percentage Deviation",0.0003273772197554,-0.0072749262200356,0.0007924278393467,0.0019403170836929,0.0010379594721055,0.000625273271404
"S01","OUP","AFR","SVC","Percentage Deviation",0.0028642367871257,-0.0151239060353303,0.0009299200346646,0.0023223355657187,0.0014145632359686,0.001079020388306
"S01","OUP","MEN","SVC","Percentage Deviation",-0.0012512817266885,-0.0032347831109836,-0.0010242570245067,-0.0005740648953867,-0.0012960839329668,-0.0015162502605692
"S01","OUP","ROW","SVC","Percentage Deviation",0.000564259106195,-0.0087977434835573,-0.0008087627900277,0.0010681768817244,0.0002811327259433,-4.39806891905e-05
"S02","OUP","USA","ELY","Percentage Deviation",0.0044460479079911,-0.105788769896542,0.0013511554677104,3.93099012452e-05,-0.0016701450133105,-0.0016892664844281
"S02","OUP","JPN","ELY","Percentage Deviation",0.0125626194133144,-1.14147156483105,0.0116477647318591,0.0245962217056972,0.0167349912263415,0.0114433131233493
"S02","OUP","EUW","ELY","Percentage Deviation",0.0049855683498468,-0.524820252567393,-0.0181067340126018,-0.0054843861935772,-0.0016536360208375,0.0024516728692303
"S02","OUP","AUS","ELY","Percentage Deviation",0.005917457532445,-0.0467865975873116,0.0023188214668624,0.0010843325229271,-0.0017554372457318,-0.0015052782465497
"S02","OUP","KOR","ELY","Percentage Deviation",0.0091414313120319,-1.70401845675731,0.0059830656189419,0.0286016268549849,0.0256755888988769,0.0203834217682441
"S02","OUP","ADV","ELY","Percentage Deviation",0.0015552668046093,-0.161371061438209,0.0001345489690774,0.0038161302710948,0.0024975616859546,0.001759108885202
"S02","OUP","CHN","ELY","Percentage Deviation",0.0070751041246764,-0.269872340250199,0.0046108508254816,0.0142124928870002,0.0115917023419065,0.0094029333713719
"S02","OUP","IND","ELY","Percentage Deviation",0.0242681371703801,-0.616820033993803,-0.0434782075428797,0.0282337299240432,0.0349772259257808,0.0321190225388124
"S02","OUP","IDN","ELY","Percentage Deviation",0.0174792799587875,-0.141490977860204,-0.0193126617171857,-0.0308392448514216,-0.0216653165054814,-0.0093087435241612
"S02","OUP","PHL","ELY","Percentage Deviation",0.0086756072906091,-0.475866058255137,-0.0035775202322563,-0.0134851466097152,-0.0113951051352368,-0.007852156680721
"S02","OUP","VNM","ELY","Percentage Deviation",0.0066911824468052,-0.226183514062073,-0.0259024846742673,-0.020022683017018,-0.0102565398033327,0.0001378502010763
"S02","OUP","THA","ELY","Percentage Deviation",0.0197180223042936,-0.875178265037624,-0.0291000663582786,-0.016444564323681,-0.009462865627774,0.0004762963996763
"S02","OUP","MYS","ELY","Percentage Deviation",0.008841891595579,-0.34079390368279,0.0018694491161542,-6.8888047045e-06,-0.0008541209882029,-0.0002034295214171
"S02","OUP","PAK","ELY","Percentage Deviation",0.0104740156101846,-0.545767914715978,-0.0502710388822436,-0.0596919170628096,-0.0423109302088776,-0.0203846719665335
"S02","OUP","BGD","ELY","Percentage Deviation",0.0053788453472148,-0.604256192524688,-0.0058056341459833,-0.004146198371402,-0.0028399713841387,-0.0012647355527862
"S02","OUP","LKA","ELY","Percentage Deviation",0.0084285172543996,-0.362889546934453,-0.0221276949617044,-0.0224511619578149,-0.0132954904690896,-0.0051801603505819
"S02","OUP","ROA","ELY","Percentage Deviation",0.0126446987778417,-1.32392285297928,0.033569422151003,0.0430126631996153,0.028614910017577,0.0152620273207171
"S02","OUP","LAM","ELY","Percentage Deviation",0.0028549839053538,-0.557302737214427,0.0077948124795224,0.0119654808518499,0.0098345525961996,0.007045415224316
"S02","OUP","AFR","ELY","Percentage Deviation",0.0097405923928262,-0.144794666856152,-0.0121495566415719,-0.0114921201621709,-0.0064513720861137,-0.0003720610606273
"S02","OUP","MEN","ELY","Percentage Deviation",0.0100677477038014,-0.130174629366409,-0.0007504097860433,-0.0064610808090837,-0.0087257116787032,-0.0082170619939981
"S02","OUP","ROW","ELY","Percentage Deviation",0.0048273499465123,-0.218516028583204,-0.0012497489367935,0.0031711638249332,0.0011605498314138,0.0008468205675349
"S02","OUP","USA","GAS","Percentage Deviation",-0.0004092724261051,-0.067052443115212,0.0083790966403985,0.0146623468219031,0.0138776496427795,0.011095926695881
"S02","OUP","JPN","GAS","Percentage Deviation",-0.0400948165706794,-0.872707428845299,-0.017736628654208,0.0312503831504829,0.0479571735624296,0.0523819342874265
"S02","OUP","EUW","GAS","Percentage Deviation",-0.0039121925389685,-0.18608765693251,-0.0285379478750403,-0.0123179251980132,0.0045028953575166,0.0173067382490233
"S02","OUP","AUS","GAS","Percentage Deviation",-0.0058910904729759,-0.0220286346530152,-0.004832778063768,0.0094341317837809,0.0188203233102868,0.025237109648546
"S02","OUP","KOR","GAS","Percentage Deviation",-0.0919647620298947,-3.05092037260166,-0.0687158954873035,0.0913113038036872,0.132193667991021,0.114652590371866
"S02","OUP","ADV","GAS","Percentage Deviation",0.0001230955186227,-0.21262840950873,0.0223741940850841,0.0269562825138348,0.019454736008262,0.0102529682855623
"S02","OUP","CHN","GAS","Percentage Deviation",0.0062407212435778,-1.26787608538043,0.0415305273822497,0.0341861271996091,0.0151988113777479,0.0031706061982106
"S02","OUP","IND","GAS","Percentage Deviation",-0.0034091941740644,-0.239927977897148,0.0006324715689177,0.030895478448878,0.0383043330758115,0.0355656924226677
"S02","OUP","IDN","GAS","Percentage Deviation",-0.0015022014719701,0.0003848199209289,0.0067508439909325,0.0140583107922865,0.0183068587913171,0.0190917660987111
"S02","OUP","PHL","GAS","Percentage Deviation",0.0017547374653759,-0.105024778894303,0.0374103766678235,0.0419096704398658,0.0304513520891225,0.0158811121838909
"S02","OUP","VNM","GAS","Percentage Deviation",0.0059541797542639,-0.0118887671869627,-0.00091229650796,0.0281912243972782,0.0299620481242879,0.026424463752206
"S02","OUP","THA","GAS","Percentage Deviation",-0.0177733758249476,-0.0669831389558562,-0.0167617011396892,0.0190659800791027,0.0339838536994375,0.0427009018820756
"S02","OUP","MYS","GAS","Percentage Deviation",-0.0041082674799409,-0.012879227577367,0.0015182978825301,0.0157564145907063,0.019406988397952,0.0198120020686865
"S02","OUP","PAK","GAS","Percentage Deviation",-0.0038771295748696,-0.0723941365916247,-0.0336965933541267,-0.0314072773689111,-0.0330881105564007,-0.024522101370239
"S02","OUP","BGD","GAS","Percentage Deviation",0.0011798436262422,0.0158067465992229,0.0203004713144717,0.0227428478224656,0.0148266313407142,0.0052376798846732
"S02","OUP","LKA","GAS","Percentage Deviation",0.0025194153809194,0.0060491653267825,0.0092425507799199,0.0061530660675047,0.0009766579214698,-0.0024381638503934
"S02","OUP","ROA","GAS","Percentage Deviation",-0.0051059066435211,0.0292216799142153,0.0025345403265487,0.0285932897460262,0.0291871334572313,0.0247517729158764
