"S02","SHY(a03,CHN)",-1.78219442489363
"S02","SHY(a04,CHN)",-0.00883819660777497
"S02","SHY(a05,CHN)",-0.0520599732989879
"S02","SHY(a06,CHN)",-0.00316947191594927
"S02","SHY(a07,CHN)",-0.0136555725444456
"S02","SHY(a08,CHN)",-0.00355059715816834
"S02","SHY(a09,CHN)",-0.0116376602851888
"S02","SHY(a10,CHN)",-0.015991734928542
"S02","SHY(a11,CHN)",-0.0213390557395388
"S02","SHY(a12,CHN)",-0.00283176217379619
"S02","SHY(a01,EUW)",-0.455089839593081
"S02","SHY(a02,EUW)",-0.135578882156897
"S02","SHY(a03,EUW)",-2.79930579014223
"S02","SHY(a04,EUW)",-0.0109205185278158
"S02","SHY(a05,EUW)",-0.0259582556096028
"S02","SHY(a06,EUW)",-0.00242695195496875
"S02","SHY(a07,EUW)",-0.0285034844799796
"S02","SHY(a08,EUW)",-0.00735616714547853
"S02","SHY(a09,EUW)",-0.014397164887038
"S02","SHY(a10,EUW)",-0.0290898076897597
"S02","SHY(a11,EUW)",-0.169827927982586
"S02","SHY(a12,EUW)",-0.00712798144085867
"S02","SHY(a01,IDN)",-0.00976541482238785
"S02","SHY(a02,IDN)",-0.00271083795542859
"S02","SHY(a03,IDN)",-0.966305233247136
"S02","SHY(a04,IDN)",-0.016561577363394
"S02","SHY(a05,IDN)",-0.00920549332842886
"S02","SHY(a06,IDN)",-0.00172466695394085
"S02","SHY(a07,IDN)",-0.00808002720006313
"S02","SHY(a08,IDN)",-0.0018496964562051
"S02","SHY(a09,IDN)",-0.0114244903449967
"S02","SHY(a10,IDN)",-0.0129265332711411
"S02","SHY(a11,IDN)",-0.028405847568306
"S02","SHY(a12,IDN)",-0.00221265402845048
"S02","SHY(a01,IND)",-0.319543873223661
"S02","SHY(a02,IND)",-0.231102346558757
"S02","SHY(a03,IND)",-3.00087898426544
"S02","SHY(a04,IND)",-0.00342918935643819
"S02","SHY(a05,IND)",-0.00519521692210178
"S02","SHY(a06,IND)",-0.00428187145216087
